IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,TIPOVIVIENDADONDEVIVE,REGIMENTENENCIAVIVIENDADONDEVIVE,VIVESUPADRE,VIVESUMADRE,PERSONASCONQUIENESVIVE,NIVELEDUCATIVOPADRE,NIVELEDUCATIVOMADRE,TRABAJASUPADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUPADRE,TRABAJASUMADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUMADRE,TIENECO0CIMIENTOSENCOMPUTACION,COMPUTADORAQUEUTILIZAFRECUENTEMENTEES,FINANCIAMIENTODESUSESTUDIOSUNIVERSITARIOS
1634,169,169,2010-C,2,6,6,0,18,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1635,169,169,2011-1,7,22,16,6,14,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1636,169,169,2011-2,7,22,22,0,15,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1637,169,169,2011-3,5,20,17,3,13,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1638,169,169,2012-1,7,22,22,0,15,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1639,169,169,2012-2,7,22,22,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1640,169,169,2013-1,7,22,22,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1641,169,169,2013-2,7,22,22,0,15,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1642,169,169,2013-3,7,22,22,0,16,0,2,1,1,1,4,0,2,0,2,1,1,3,2
1643,170,170,2010-1,7,22,22,0,17,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1644,170,170,2010-2,7,22,19,3,14,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1645,170,170,2010-C,2,6,6,0,16,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1646,170,170,2011-1,7,22,22,0,15,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1647,170,170,2011-2,7,22,22,0,15,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1648,170,170,2011-3,5,21,21,0,15,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1649,170,170,2012-1,6,18,18,0,14,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1650,170,170,2012-2,7,22,22,0,15,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1651,170,170,2013-1,7,22,18,4,14,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1652,170,170,2013-2,7,22,22,0,15,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1653,170,170,2013-3,7,23,23,0,14,0,2,1,1,1,3,3,2,0,2,0,1,0,2
1654,171,171,2010-1,7,22,22,0,17,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1655,171,171,2010-2,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1656,171,171,2011-1,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1657,171,171,2011-2,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1658,171,171,2011-3,4,17,17,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1659,171,171,2012-1,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1660,171,171,2012-2,7,22,22,0,17,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1661,171,171,2013-1,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1662,171,171,2013-2,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1663,171,171,2013-3,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1664,172,172,2010-1,7,22,22,0,16,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1665,172,172,2010-2,7,22,22,0,16,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1666,172,172,2010-C,2,6,6,0,14,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1667,172,172,2011-1,7,22,22,0,16,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1668,172,172,2011-2,6,20,16,4,13,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1669,172,172,2011-3,5,20,20,0,15,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1670,172,172,2012-1,7,22,22,0,16,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1671,172,172,2012-2,7,22,22,0,16,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1672,172,172,2013-1,7,22,22,0,15,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1673,172,172,2013-2,7,22,22,0,16,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1674,172,172,2013-3,6,19,19,0,15,0,2,1,0,1,3,1,2,1,0,2,1,2,1
1675,173,173,2010-1,7,22,19,3,13,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1676,173,173,2010-2,7,22,22,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1677,173,173,2010-C,3,9,6,3,10,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1678,173,173,2011-1,7,22,16,6,13,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1679,173,173,2011-2,7,22,15,7,11,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1680,173,173,2011-3,6,22,22,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1681,173,173,2012-1,6,21,21,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1682,173,173,2012-2,7,22,18,4,14,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1683,173,173,2013-1,6,20,20,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1684,173,173,2013-2,7,22,22,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1685,173,173,2013-3,6,19,19,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1686,173,173,2014-1,5,15,9,6,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1687,173,173,2014-2,2,6,6,0,15,0,2,1,1,1,0,3,1,2,1,2,0,1,0
1688,174,174,2010-1,7,22,12,10,8,1,0,1,1,1,3,0,2,1,2,1,1,3,2
1689,175,175,2010-1,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1690,175,175,2010-2,7,22,22,0,16,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1691,175,175,2010-C,3,9,9,0,15,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1692,175,175,2011-1,7,22,16,6,12,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1693,175,175,2011-2,7,22,13,9,10,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1694,175,175,2011-3,6,22,8,14,6,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1695,175,175,2012-1,6,19,3,16,6,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1696,175,175,2012-2,7,21,15,6,14,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1697,175,175,2013-1,6,20,14,6,12,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1698,175,175,2013-2,6,20,4,16,7,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1699,175,175,2013-3,7,22,3,19,7,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1700,175,175,2014-1,5,16,6,10,8,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1701,175,175,2014-2,6,19,9,10,8,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1702,175,175,2015-1,6,19,9,10,8,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1703,175,175,2015-2,7,22,16,6,12,0,2,1,1,1,4,4,2,1,2,1,1,3,2
1704,176,176,2010-1,7,22,22,0,18,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1705,176,176,2010-2,7,22,22,0,15,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1706,176,176,2010-C,2,6,3,3,13,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1707,176,176,2011-1,7,22,22,0,14,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1708,176,176,2011-2,7,22,16,6,13,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1709,176,176,2011-3,4,15,12,3,14,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1710,176,176,2012-1,5,17,17,0,15,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1711,176,176,2012-2,6,20,13,7,14,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1712,176,176,2013-1,6,19,16,3,14,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1713,176,176,2013-2,7,22,6,16,11,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1714,176,176,2013-3,6,20,10,10,11,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1715,176,176,2014-1,5,15,3,12,11,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1716,176,176,2014-2,6,20,14,6,13,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1717,176,176,2015-1,7,21,12,9,13,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1718,176,176,2015-2,5,15,3,12,10,0,2,1,1,3,4,3,2,1,2,1,1,3,1
1719,177,177,2011-1,6,21,17,4,13,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1720,177,177,2011-2,6,21,10,11,11,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1721,177,177,2011-3,4,14,7,7,11,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1722,177,177,2012-1,6,22,7,15,7,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1723,177,177,2012-2,4,15,3,12,4,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1724,177,177,2014-2,5,14,10,4,15,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1725,177,177,2015-1,3,12,12,0,14,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1726,177,177,2015-2,2,8,0,8,1,0,2,1,1,1,3,3,2,1,2,1,1,3,1
1727,178,178,2010-1,6,21,18,3,14,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1728,178,178,2010-C,2,8,0,8,0,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1729,178,178,2011-1,6,21,18,3,14,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1730,178,178,2011-2,6,22,12,10,9,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1731,178,178,2011-3,6,22,19,3,16,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1732,178,178,2012-1,6,21,18,3,16,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1733,178,178,2012-2,5,18,7,11,10,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1734,178,178,2013-1,4,14,6,8,11,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1735,178,178,2014-1,4,15,0,15,3,0,2,1,1,1,4,5,2,1,2,1,1,3,1
1736,179,179,2010-1,3,10,10,0,18,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1737,179,179,2010-2,3,11,11,0,16,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1738,179,179,2011-1,3,9,9,0,14,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1739,179,179,2011-2,3,12,4,8,11,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1740,179,179,2012-2,2,8,8,0,17,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1741,179,179,2013-1,1,4,4,0,16,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1742,179,179,2013-2,3,10,10,0,16,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1743,179,179,2014-1,4,14,14,0,16,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1744,179,179,2014-2,6,22,22,0,15,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1745,179,179,2015-1,6,22,22,0,16,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1746,179,179,2015-2,4,13,13,0,16,0,2,1,1,1,4,4,1,2,2,0,1,3,1
1747,180,180,2010-1,7,22,22,0,16,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1748,180,180,2010-2,7,22,22,0,15,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1749,180,180,2010-C,3,9,9,0,17,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1750,180,180,2011-1,7,22,19,3,14,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1751,180,180,2011-2,6,20,20,0,16,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1752,180,180,2011-3,5,19,9,10,8,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1753,180,180,2012-1,4,12,9,3,13,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1754,180,180,2012-2,6,20,20,0,16,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1755,180,180,2013-1,7,22,22,0,15,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1756,180,180,2013-2,4,13,10,3,14,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1757,180,180,2014-1,6,19,19,0,16,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1758,180,180,2014-2,6,19,19,0,17,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1759,180,180,2015-1,2,6,6,0,17,0,2,1,1,3,5,5,2,1,1,2,1,3,2
1760,181,181,2010-1,7,22,0,22,0,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1761,181,181,2010-2,5,18,10,8,9,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1762,181,181,2010-C,2,7,7,0,15,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1763,181,181,2011-1,6,20,3,17,5,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1764,181,181,2011-2,5,20,0,20,0,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1765,181,181,2011-3,5,17,11,6,14,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1766,181,181,2012-1,6,20,0,20,0,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1767,181,181,2012-2,5,18,0,18,5,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1768,181,181,2013-1,6,22,6,16,4,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1769,181,181,2013-2,5,20,20,0,15,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1770,181,181,2013-3,7,22,15,7,10,0,2,1,1,1,4,3,2,0,1,2,1,3,2
1771,182,182,2010-1,4,9,9,0,17,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1772,182,182,2010-2,4,14,11,3,12,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1773,182,182,2010-C,3,10,10,0,15,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1774,182,182,2011-1,6,22,22,0,15,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1775,182,182,2011-2,6,22,22,0,16,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1776,182,182,2011-3,6,22,14,8,14,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1777,182,182,2012-1,5,19,16,3,15,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1778,182,182,2012-2,5,15,15,0,16,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1779,182,182,2013-1,2,7,7,0,17,0,2,1,1,1,4,3,1,2,1,2,1,3,2
1780,183,183,2010-1,6,21,6,15,9,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1781,183,183,2010-2,6,21,21,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1782,183,183,2011-1,6,21,21,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1783,183,183,2011-2,6,22,22,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1784,183,183,2011-3,6,22,22,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1785,183,183,2012-1,6,22,22,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1786,183,183,2012-2,5,18,18,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1787,183,183,2013-1,6,22,22,0,14,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1788,183,183,2013-2,6,22,22,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1789,183,183,2013-3,6,22,22,0,15,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1790,183,183,2014-1,6,18,18,0,16,0,2,1,1,2,4,4,2,1,2,1,1,3,2
1791,184,184,2010-1,6,21,21,0,15,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1792,184,184,2010-2,6,21,21,0,17,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1793,184,184,2011-1,6,22,22,0,16,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1794,184,184,2011-2,6,22,22,0,17,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1795,184,184,2011-3,6,22,22,0,16,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1796,184,184,2012-1,6,21,21,0,15,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1797,184,184,2012-2,6,22,22,0,14,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1798,184,184,2013-1,6,22,22,0,16,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1799,184,184,2013-2,6,22,22,0,15,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1800,184,184,2013-3,7,21,8,13,9,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1801,184,184,2014-2,4,13,13,0,15,1,0,1,1,1,0,3,2,0,2,1,1,0,2
1802,185,185,2010-1,6,21,0,21,0,0,2,1,1,0,3,2,2,1,2,1,1,3,1
1803,185,185,2013-3,7,19,18,1,15,0,2,1,1,0,3,2,2,1,2,1,1,3,1
1804,185,185,2014-1,6,18,18,0,17,0,2,1,1,0,3,2,2,1,2,1,1,3,1
1805,185,185,2014-2,5,18,18,0,15,0,2,1,1,0,3,2,2,1,2,1,1,3,1
1806,185,185,2015-1,5,19,19,0,17,0,2,1,1,0,3,2,2,1,2,1,1,3,1
1807,185,185,2015-2,5,19,19,0,16,0,2,1,1,0,3,2,2,1,2,1,1,3,1
1808,186,186,2010-1,6,21,21,0,14,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1809,186,186,2010-2,6,22,8,14,10,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1810,186,186,2010-C,3,11,7,4,13,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1811,186,186,2011-1,6,22,7,15,10,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1812,186,186,2011-3,5,17,3,14,9,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1813,186,186,2012-1,6,22,11,11,11,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1814,186,186,2015-1,6,19,0,19,4,0,2,1,1,1,1,1,0,2,0,2,1,1,2
1815,187,187,2010-1,6,21,18,3,15,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1816,187,187,2010-2,6,21,21,0,15,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1817,187,187,2011-1,6,22,22,0,14,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1818,187,187,2011-2,6,22,22,0,15,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1819,187,187,2011-3,6,22,18,4,14,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1820,187,187,2012-1,6,22,22,0,14,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1821,187,187,2012-2,6,21,17,4,15,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1822,187,187,2013-1,6,21,17,4,14,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1823,187,187,2013-3,3,12,12,0,14,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1824,187,187,2014-1,4,15,11,4,14,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1825,187,187,2014-2,5,17,17,0,15,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1826,187,187,2015-1,5,16,16,0,15,0,0,1,1,1,3,3,2,1,2,1,1,0,2
1827,188,188,2010-1,6,21,14,7,11,0,2,1,1,1,4,4,2,1,2,0,1,3,2
1828,188,188,2010-2,6,21,17,4,14,0,2,1,1,1,4,4,2,1,2,0,1,3,2
1829,188,188,2011-1,6,22,0,22,2,0,2,1,1,1,4,4,2,1,2,0,1,3,2
1830,189,189,2010-1,6,21,21,0,16,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1831,189,189,2010-2,6,21,17,4,14,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1832,189,189,2010-C,3,11,11,0,16,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1833,189,189,2011-1,6,21,17,4,12,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1834,189,189,2011-2,6,22,22,0,15,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1835,189,189,2011-3,6,21,7,14,9,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1836,189,189,2012-1,6,21,21,0,15,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1837,189,189,2012-2,6,20,20,0,15,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1838,189,189,2013-1,4,15,15,0,15,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1839,189,189,2013-2,6,22,22,0,15,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1840,189,189,2013-3,4,16,16,0,16,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1841,189,189,2014-1,4,14,10,4,15,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1842,189,189,2014-2,5,17,13,4,14,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1843,189,189,2015-2,1,4,4,0,14,0,2,1,1,3,0,0,2,1,2,0,1,0,2
1844,190,190,2010-1,6,21,15,6,14,0,2,1,1,0,4,3,2,0,2,0,1,3,1
1845,190,190,2010-2,6,21,3,18,4,0,2,1,1,0,4,3,2,0,2,0,1,3,1
1846,191,191,2010-1,6,21,18,3,14,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1847,191,191,2010-2,6,21,17,4,13,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1848,191,191,2010-C,3,11,11,0,14,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1849,191,191,2011-1,6,21,13,8,11,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1850,191,191,2011-2,6,20,4,16,10,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1851,191,191,2011-3,6,21,9,12,12,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1852,191,191,2012-1,5,20,12,8,12,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1853,191,191,2012-2,5,20,16,4,14,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1854,191,191,2013-1,6,19,13,6,12,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1855,191,191,2013-2,5,18,14,4,14,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1856,191,191,2013-3,5,18,7,11,10,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1857,191,191,2014-1,4,15,11,4,12,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1858,191,191,2014-2,4,15,11,4,13,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1859,191,191,2015-1,4,15,11,4,14,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1860,191,191,2015-2,3,11,4,7,12,1,0,1,1,1,3,3,2,0,1,2,1,3,2
1861,192,192,2010-1,6,21,12,9,13,1,0,1,1,3,3,3,2,0,1,2,0,1,2
1862,192,192,2010-2,6,21,17,4,14,1,0,1,1,3,3,3,2,0,1,2,0,1,2
1863,192,192,2011-2,6,21,13,8,12,1,0,1,1,3,3,3,2,0,1,2,0,1,2
1864,192,192,2011-3,6,22,22,0,16,1,0,1,1,3,3,3,2,0,1,2,0,1,2
1865,192,192,2012-1,6,22,14,8,12,1,0,1,1,3,3,3,2,0,1,2,0,1,2
1866,192,192,2013-1,6,22,22,0,16,1,0,1,1,3,3,3,2,0,1,2,0,1,2
1867,194,194,2010-1,6,21,0,21,2,1,0,1,1,3,3,3,2,1,2,1,1,3,1
1868,195,195,2010-1,6,21,14,7,13,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1869,195,195,2010-2,5,18,11,7,13,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1870,195,195,2011-1,6,22,14,8,11,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1871,195,195,2012-1,6,22,10,12,9,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1872,195,195,2013-1,6,22,11,11,12,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1873,195,195,2013-2,6,21,18,3,12,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1874,195,195,2014-1,6,22,11,11,8,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1875,195,195,2014-2,3,12,0,12,9,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1876,195,195,2015-1,7,20,0,20,1,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1877,195,195,2015-2,5,15,0,15,0,0,2,0,1,2,1,2,0,2,1,2,1,0,0
1878,196,196,2010-1,7,22,2,20,2,0,2,1,1,3,4,3,2,0,2,1,1,3,1
1879,197,197,2010-1,7,22,0,22,0,0,2,1,1,0,5,3,2,0,2,0,1,3,1
1880,198,198,2010-1,6,21,17,4,14,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1881,198,198,2010-2,6,22,22,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1882,198,198,2010-C,3,11,11,0,17,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1883,198,198,2011-1,6,22,22,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1884,198,198,2011-2,6,22,22,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1885,198,198,2011-3,6,22,18,4,14,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1886,198,198,2012-1,6,22,18,4,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1887,198,198,2012-2,6,22,22,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1888,198,198,2013-1,6,22,22,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1889,198,198,2013-2,6,21,21,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1890,198,198,2013-3,4,11,11,0,15,0,2,1,1,1,5,5,2,1,2,1,1,3,2
1891,199,199,2010-1,6,21,10,11,9,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1892,199,199,2010-2,7,22,3,19,7,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1893,199,199,2010-C,3,11,0,11,0,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1894,199,199,2011-1,7,22,0,22,3,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1895,199,199,2011-3,6,21,13,8,13,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1896,199,199,2012-1,6,22,4,18,5,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1897,199,199,2012-2,6,22,0,22,3,0,2,1,1,1,4,3,2,1,2,1,1,0,2
1898,200,200,2010-1,7,22,3,19,4,0,2,1,1,1,5,5,2,0,2,1,1,3,2
1899,200,200,2010-2,6,19,0,19,0,0,2,1,1,1,5,5,2,0,2,1,1,3,2
1900,200,200,2010-C,2,6,0,6,9,0,2,1,1,1,5,5,2,0,2,1,1,3,2
1901,200,200,2011-1,5,14,0,14,0,0,2,1,1,1,5,5,2,0,2,1,1,3,2
1902,200,200,2011-2,5,15,0,15,3,0,2,1,1,1,5,5,2,0,2,1,1,3,2
1903,200,200,2012-1,7,22,0,22,1,0,2,1,1,1,5,5,2,0,2,1,1,3,2
1904,201,201,2010-1,7,22,0,22,1,0,2,1,1,3,4,4,2,0,2,0,1,3,2
1905,201,201,2010-2,7,22,0,22,0,0,2,1,1,3,4,4,2,0,2,0,1,3,2
